tstp,house1,house2,house3,house4,house5,house6,house7,house8,house9,house10,house11,consumo_agregado
2014-01-11 08:30:00,0.716,0.158,0.087,0.338,0.165,0.14,0.012,0.129,0.057,0.076,0.251,2.129
2014-01-11 09:00:00,1.062,0.075,0.278,0.631,0.118,0.14,0.024,0.129,0.042,0.069,0.313,2.8810000000000002
2014-01-11 09:30:00,0.41,0.067,0.093,0.794,0.084,0.139,0.0,0.278,0.084,0.053,0.116,2.1180000000000003
2014-01-11 10:00:00,0.155,0.108,0.302,0.712,0.842,0.138,0.068,0.336,0.073,0.113,0.049,2.896
2014-01-11 10:30:00,0.174,0.058,0.387,0.345,0.366,0.14,0.004,0.125,0.057,0.069,0.128,1.8529999999999998
2014-01-11 11:00:00,0.163,0.082,0.438,0.207,0.202,0.138,0.0,0.123,0.046,0.072,0.383,1.854
2014-01-11 11:30:00,0.432,0.094,0.274,0.616,1.056,0.14,0.026,0.126,0.108,0.057,0.161,3.0900000000000003
2014-01-11 12:00:00,0.503,0.063,0.106,1.17,0.906,0.138,0.003,0.328,0.097,0.132,0.12,3.5660000000000003
2014-01-11 12:30:00,0.211,0.094,0.072,0.312,0.61,0.139,0.0,0.279,0.117,0.045,0.169,2.048
2014-01-11 13:00:00,0.371,0.245,0.071,0.207,0.43,0.138,0.02,0.22,0.106,0.094,0.172,2.0740000000000003
2014-01-11 13:30:00,0.441,0.1,0.079,0.431,0.251,0.139,0.01,0.198,0.116,0.057,0.209,2.031
2014-01-11 14:00:00,0.25,0.353,0.1,0.351,0.244,0.141,0.0,0.207,0.155,0.091,0.207,2.0989999999999998
2014-01-11 14:30:00,0.379,0.112,0.404,0.183,0.318,0.14,0.007,0.2,0.117,0.047,0.208,2.1149999999999998
2014-01-11 15:00:00,0.33,0.281,0.506,0.23,0.154,0.14,0.045,0.201,0.135,0.084,0.207,2.313
2014-01-11 15:30:00,0.337,0.145,0.269,0.41,0.198,0.139,0.087,0.186,0.129,0.08,0.203,2.1830000000000003
2014-01-11 16:00:00,0.287,0.136,0.693,0.437,0.22,0.139,0.042,0.291,0.164,0.068,0.203,2.68
2014-01-11 16:30:00,0.222,0.17,0.453,0.717,0.324,0.139,0.064,0.56,0.049,0.144,0.204,3.0460000000000003
2014-01-11 17:00:00,0.136,0.235,0.171,1.1720001,0.473,0.14,0.13,0.279,0.069,0.169,0.207,3.1810001
2014-01-11 17:30:00,0.484,0.205,0.894,1.288,0.953,0.137,0.1,0.268,0.035,0.239,0.122,4.725
2014-01-11 18:00:00,0.546,0.214,0.282,0.948,0.338,0.139,0.077,0.372,0.068,0.142,0.124,3.25
2014-01-11 18:30:00,0.35,0.225,0.168,0.871,0.781,0.138,0.096,0.278,0.061,0.141,0.175,3.284
2014-01-11 19:00:00,0.64,0.223,0.119,0.561,0.847,0.14,0.073,0.317,0.043,0.136,0.304,3.403
2014-01-11 19:30:00,0.567,0.238,0.118,0.492,0.706,0.141,0.088,0.278,0.347,0.088,0.26,3.3230000000000004
2014-01-11 20:00:00,1.0190001,0.436,0.087,0.19,0.533,0.139,0.074,0.254,0.337,0.112,0.106,3.2870001
2014-01-11 20:30:00,0.295,0.486,0.098,0.481,0.653,0.138,0.147,0.382,0.412,0.107,0.107,3.306
2014-01-11 21:00:00,0.973,0.553,0.071,0.385,0.756,0.139,0.077,0.292,0.421,0.097,0.13,3.8939999999999997
2014-01-11 21:30:00,0.397,0.83,0.085,0.298,0.661,0.14,0.069,0.26,0.377,0.083,0.308,3.508
2014-01-11 22:00:00,0.606,0.539,0.077,0.467,1.107,0.139,0.089,0.325,0.247,0.079,0.236,3.9110000000000005
2014-01-11 22:30:00,0.326,0.804,0.064,0.698,0.734,0.139,0.069,0.401,0.176,0.033,0.319,3.7630000000000003
2014-01-11 23:00:00,0.386,0.424,0.076,0.545,0.526,0.14,0.087,0.25,0.182,0.026,0.315,2.957
2014-01-11 23:30:00,0.164,0.253,0.058,0.552,1.107,0.14,0.074,0.248,0.159,0.025,0.315,3.0949999999999998
2014-01-12 00:00:00,0.205,0.282,0.33,2.046,0.199,0.139,0.0,0.3,0.154,0.026,0.224,3.905
2014-01-12 00:30:00,0.12,0.265,0.235,2.161,0.168,0.141,0.0,0.409,0.152,0.025,0.167,3.8429999999999995
2014-01-12 01:00:00,0.284,0.207,0.133,2.1440001,0.139,0.142,0.01,0.25,0.073,0.026,0.168,3.5760001
2014-01-12 01:30:00,0.112,0.229,0.132,2.421,0.113,0.14,0.021,0.629,0.042,0.03,0.166,4.035
2014-01-12 02:00:00,0.074,0.138,0.047,2.108,0.089,0.14,0.0,0.419,0.043,0.058,0.165,3.2810000000000006
2014-01-12 02:30:00,0.114,0.12,0.073,1.706,0.126,0.14,0.0,0.486,0.055,0.057,0.163,3.0399999999999996
2014-01-12 03:00:00,0.113,0.107,0.063,0.406,0.138,0.14,0.005,0.133,0.033,0.055,0.157,1.3499999999999999
2014-01-12 03:30:00,0.099,0.059,0.052,0.82,0.141,0.142,0.026,0.125,0.042,0.057,0.099,1.662
2014-01-12 04:00:00,0.067,0.086,0.044,0.421,0.121,0.142,0.0,0.127,0.054,0.039,0.079,1.18
2014-01-12 04:30:00,0.092,0.1,0.03,0.425,0.151,0.141,0.0,0.125,0.024,0.027,0.078,1.193
2014-01-12 05:00:00,0.105,0.065,0.046,0.414,0.122,0.141,0.0,0.142,0.054,0.029,0.118,1.2359999999999998
2014-01-12 05:30:00,0.066,0.085,0.035,0.439,0.118,0.141,0.029,0.141,0.018,0.088,0.187,1.3470000000000002
2014-01-12 06:00:00,0.066,0.166,0.043,0.483,0.147,0.14,0.003,0.186,0.056,0.088,0.21,1.588
2014-01-12 06:30:00,0.07,0.128,0.073,1.087,0.12,0.139,0.0,0.282,0.041,0.147,0.208,2.295
2014-01-12 07:00:00,0.082,0.162,0.055,0.555,0.14,0.138,0.0,0.475,0.037,0.089,0.213,1.9460000000000002
2014-01-12 07:30:00,0.313,0.145,0.044,0.51,0.116,0.14,0.109,0.229,0.195,0.087,0.467,2.355
2014-01-12 08:00:00,0.879,0.153,0.057,0.47,0.145,0.141,0.029,0.16,0.147,0.445,0.337,2.963
2014-01-12 08:30:00,0.509,0.133,0.222,0.525,0.152,0.14,0.006,0.126,0.161,0.505,0.18,2.6590000000000003
2014-01-12 09:00:00,0.166,0.085,0.062,1.091,0.141,0.139,0.031,0.126,0.602,0.112,0.105,2.66
2014-01-12 09:30:00,0.196,0.083,0.291,0.99,0.224,0.14,0.07,0.123,0.142,0.212,0.162,2.633
2014-01-12 10:00:00,0.66,0.078,0.126,0.805,1.915,0.139,0.003,0.121,0.088,0.104,0.254,4.293000000000001
2014-01-12 10:30:00,0.349,0.27,0.167,0.821,1.964,0.139,0.0,0.127,0.356,0.081,0.321,4.595
2014-01-12 11:00:00,0.463,0.14,0.502,0.671,0.462,0.141,0.027,0.209,0.036,0.089,0.207,2.947
2014-01-12 11:30:00,0.336,0.128,0.068,0.721,0.21,0.139,0.001,0.22,0.054,0.054,0.236,2.167
2014-01-12 12:00:00,0.278,0.214,0.035,0.77,0.105,0.138,0.001,0.688,0.413,0.052,0.231,2.925
2014-01-12 12:30:00,0.327,0.228,0.089,0.578,0.116,0.139,0.007,0.316,0.66,0.024,0.236,2.7199999999999998
2014-01-12 13:00:00,0.616,0.267,0.054,0.683,0.152,0.138,0.031,0.293,0.59,0.098,0.183,3.1049999999999995
2014-01-12 13:30:00,1.017,0.202,0.042,0.692,0.132,0.138,0.016,0.561,0.7,0.044,0.469,4.013
2014-01-12 14:00:00,0.603,0.229,0.242,0.803,0.1,0.138,0.0,0.551,0.724,0.059,0.225,3.674
2014-01-12 14:30:00,0.566,0.48,0.767,0.676,0.211,0.14,0.0,0.386,0.118,0.085,0.139,3.5679999999999996
2014-01-12 15:00:00,0.892,0.262,0.303,0.708,0.196,0.137,0.03,0.239,0.099,0.15,0.165,3.1810000000000005
2014-01-12 15:30:00,0.625,0.309,0.23,0.656,0.097,0.138,0.16,0.318,0.165,0.157,0.279,3.134
2014-01-12 16:00:00,0.932,0.176,0.598,0.729,0.126,0.138,0.058,0.232,0.192,0.156,0.361,3.6980000000000004
2014-01-12 16:30:00,0.738,0.219,1.056,0.73,0.142,0.138,0.137,0.375,0.343,0.169,0.286,4.332999999999999
2014-01-12 17:00:00,0.257,0.465,0.177,0.7,0.109,0.138,0.067,0.673,0.199,0.187,0.208,3.1799999999999997
2014-01-12 17:30:00,0.41,0.686,0.217,0.701,0.081,0.137,0.07,0.383,0.131,0.182,0.233,3.2310000000000008
2014-01-12 18:00:00,0.534,0.581,0.167,0.673,0.211,0.139,0.088,0.325,0.159,0.159,0.634,3.6699999999999995
2014-01-12 18:30:00,0.688,0.87,0.182,0.579,0.176,0.139,0.084,0.33,0.143,0.145,0.498,3.8339999999999996
2014-01-12 19:00:00,0.579,1.079,0.232,0.633,0.12,0.139,0.072,0.354,0.14,0.141,0.298,3.787
2014-01-12 19:30:00,0.583,0.956,1.709,0.697,0.158,0.139,0.075,0.29,0.14,0.131,0.278,5.156000000000001
2014-01-12 20:00:00,0.379,0.365,1.539,0.812,0.178,0.139,0.086,0.248,0.15,0.137,0.245,4.278
2014-01-12 20:30:00,0.37,0.892,0.381,0.73,0.147,0.139,0.138,0.245,0.157,0.144,0.622,3.9650000000000003
2014-01-12 21:00:00,0.595,0.28,0.312,0.725,0.127,0.139,0.071,0.259,0.13,0.148,0.321,3.107
2014-01-12 21:30:00,0.374,0.687,0.22,0.704,0.423,0.139,0.096,0.293,0.141,0.265,0.316,3.658
2014-01-12 22:00:00,0.46,0.276,0.207,0.771,1.136,0.141,0.071,0.264,0.139,0.152,0.317,3.934
2014-01-12 22:30:00,0.461,0.702,0.86,0.77,1.238,0.14,0.075,0.323,0.137,0.125,0.29,5.121000000000001
2014-01-12 23:00:00,0.406,0.18,0.651,0.625,1.3,0.139,0.091,0.383,0.146,0.071,0.297,4.289000000000001
2014-01-12 23:30:00,0.266,0.276,0.187,0.526,0.473,0.141,0.0,0.252,0.122,0.044,0.309,2.596
2014-01-13 00:00:00,0.181,0.2,0.814,1.942,0.186,0.141,0.0,0.243,0.071,0.027,0.308,4.1129999999999995
2014-01-13 00:30:00,0.172,0.224,0.426,1.8559999,0.158,0.139,0.0,0.347,0.039,0.025,0.306,3.6919999000000003
2014-01-13 01:00:00,0.203,0.244,0.45,1.954,0.084,0.14,0.0,0.219,0.061,0.025,0.307,3.687
2014-01-13 01:30:00,0.167,0.2,0.241,1.7460001,0.14,0.141,0.025,0.257,0.043,0.027,0.307,3.2940001000000003
2014-01-13 02:00:00,0.138,0.218,0.114,0.24,0.13,0.141,0.009,0.346,0.059,0.025,0.271,1.6909999999999998
2014-01-13 02:30:00,0.125,0.242,0.051,0.193,0.074,0.14,0.0,0.212,0.039,0.026,0.295,1.3969999999999998
2014-01-13 03:00:00,0.135,0.185,0.037,0.351,0.129,0.142,0.0,0.17,0.041,0.025,0.305,1.5199999999999998
2014-01-13 03:30:00,0.155,0.212,0.047,0.556,0.137,0.141,0.0,0.134,0.041,0.027,0.981,2.431
2014-01-13 04:00:00,0.161,0.163,0.041,0.214,0.098,0.141,0.032,0.127,0.048,0.027,1.033,2.085
2014-01-13 04:30:00,0.119,0.178,0.037,0.17,0.091,0.141,0.001,0.127,0.055,0.06,0.964,1.943
2014-01-13 05:00:00,0.121,0.179,0.068,0.157,0.142,0.141,0.0,0.127,0.048,0.06,0.67,1.713
2014-01-13 05:30:00,0.141,0.138,0.06,0.203,0.127,0.14,0.0,0.156,0.041,0.099,0.36,1.4649999999999999
2014-01-13 06:00:00,0.522,0.184,0.066,0.207,1.279,0.14,0.011,0.127,0.041,0.079,0.44,3.096
2014-01-13 06:30:00,0.315,0.148,0.045,0.18,1.26,0.14,0.021,0.126,0.046,0.198,0.299,2.7779999999999996
2014-01-13 07:00:00,0.368,0.154,0.035,0.189,0.398,0.139,0.001,0.123,0.037,0.162,0.163,1.769
2014-01-13 07:30:00,0.596,0.138,0.045,0.348,0.275,0.14,0.106,0.127,0.24,0.155,0.137,2.3069999999999995
2014-01-13 08:00:00,0.551,0.159,0.062,0.211,0.114,0.141,0.032,0.127,0.17,0.126,0.138,1.831
2014-01-13 08:30:00,0.373,0.13,0.251,0.404,0.186,0.14,0.074,0.115,0.186,0.058,0.135,2.052
2014-01-13 09:00:00,0.179,0.076,0.089,0.579,0.142,0.141,0.013,0.128,0.194,0.052,0.074,1.667
2014-01-13 09:30:00,0.109,0.165,0.479,0.222,0.133,0.14,0.023,0.124,0.115,0.116,0.05,1.6760000000000002
2014-01-13 10:00:00,0.1,0.143,0.525,0.607,1.138,0.141,0.0,0.32,0.029,0.08,0.051,3.1340000000000003
2014-01-13 10:30:00,0.142,0.061,0.374,0.26,0.169,0.142,0.0,0.579,0.047,0.099,0.05,1.9229999999999998
2014-01-13 11:00:00,0.166,0.102,0.072,0.423,0.172,0.142,0.025,0.558,0.039,0.099,0.141,1.939
2014-01-13 11:30:00,0.101,0.185,0.124,0.176,0.102,0.141,0.003,0.155,0.052,0.076,0.14,1.2550000000000003
2014-01-13 12:00:00,0.097,0.1,1.299,0.356,0.141,0.141,0.0,0.156,0.157,0.065,0.139,2.651
2014-01-13 12:30:00,0.198,0.342,0.895,0.193,0.135,0.141,0.0,0.343,0.101,0.045,0.137,2.53
2014-01-13 13:00:00,0.134,0.221,0.088,0.212,0.081,0.141,0.029,0.156,0.127,0.045,0.135,1.369
2014-01-13 13:30:00,0.098,0.178,0.302,0.365,0.1,0.141,0.0,0.166,0.12,0.045,0.136,1.6510000000000002
2014-01-13 14:00:00,0.086,0.225,0.152,0.186,0.135,0.14,0.0,0.156,0.182,0.046,0.08,1.3880000000000001
2014-01-13 14:30:00,0.182,0.182,0.269,0.188,0.109,0.141,0.0,0.311,0.101,0.085,0.052,1.6199999999999999
2014-01-13 15:00:00,0.154,0.405,0.759,0.174,0.073,0.141,0.029,0.201,0.129,0.026,0.049,2.1399999999999997
2014-01-13 15:30:00,0.132,0.238,0.507,0.221,0.139,0.14,0.001,0.326,0.114,0.024,0.056,1.8980000000000001
2014-01-13 16:00:00,0.133,0.149,0.486,0.359,0.135,0.139,0.0,0.235,0.195,0.088,0.138,2.0570000000000004
2014-01-13 16:30:00,0.192,0.313,0.113,0.129,0.072,0.14,0.0,0.26,0.131,0.11,0.095,1.5550000000000002
2014-01-13 17:00:00,0.228,0.237,0.579,0.381,0.11,0.139,0.179,0.171,0.181,0.181,0.128,2.5140000000000002
2014-01-13 17:30:00,0.234,0.165,0.302,0.226,0.341,0.139,0.069,0.327,0.155,0.192,0.142,2.2920000000000003
2014-01-13 18:00:00,0.397,0.237,0.207,0.341,0.577,0.14,0.085,0.262,0.158,0.167,0.14,2.711
2014-01-13 18:30:00,0.659,0.279,0.158,0.201,0.683,0.138,0.081,0.325,0.179,0.156,0.14,2.999
2014-01-13 19:00:00,0.973,0.119,0.385,0.38,0.607,0.139,0.071,0.341,0.202,0.154,0.136,3.507
2014-01-13 19:30:00,0.611,0.134,0.437,0.342,0.376,0.137,0.09,0.313,0.151,0.144,0.794,3.529
2014-01-13 20:00:00,1.132,0.144,1.381,0.366,0.399,0.138,0.159,0.323,0.132,0.146,0.403,4.722999999999999
2014-01-13 20:30:00,0.479,0.109,0.186,0.474,0.491,0.14,0.072,0.268,0.134,0.142,0.654,3.1489999999999996
2014-01-13 21:00:00,0.685,0.114,0.207,0.358,0.396,0.138,0.096,0.393,0.15,0.142,0.169,2.848
2014-01-13 21:30:00,0.37,0.115,0.148,0.775,0.52,0.139,0.087,0.389,0.127,0.119,0.123,2.912
2014-01-13 22:00:00,0.323,0.087,0.185,0.647,0.356,0.139,0.072,0.308,0.165,0.105,0.122,2.509
2014-01-13 22:30:00,0.451,0.123,0.348,0.589,0.162,0.14,0.07,0.339,0.107,0.079,0.122,2.5300000000000007
2014-01-13 23:00:00,0.343,0.108,0.136,0.785,0.172,0.14,0.053,0.276,0.145,0.057,0.2,2.415
2014-01-13 23:30:00,0.225,0.162,0.163,0.72,0.2,0.14,0.0,0.433,0.065,0.056,0.192,2.3560000000000003
2014-01-14 00:00:00,0.127,0.364,0.135,2.303,0.187,0.141,0.0,0.25,0.097,0.056,0.167,3.8269999999999995
2014-01-14 00:30:00,0.111,0.194,0.077,2.52,0.141,0.14,0.012,0.223,0.098,0.035,0.166,3.717
2014-01-14 01:00:00,0.192,0.212,0.037,2.51,0.204,0.142,0.019,0.346,0.082,0.027,0.166,3.9369999999999994
2014-01-14 01:30:00,0.137,0.164,0.034,1.932,0.192,0.141,0.0,0.353,0.067,0.027,0.165,3.212
2014-01-14 02:00:00,0.161,0.168,0.045,1.257,0.138,0.14,0.0,0.506,0.049,0.025,0.161,2.65
2014-01-14 02:30:00,0.136,0.178,0.031,1.082,0.11,0.14,0.017,0.538,0.043,0.025,0.086,2.386
2014-01-14 03:00:00,0.159,0.14,0.07,0.315,0.217,0.14,0.014,0.198,0.046,0.025,0.085,1.409
2014-01-14 03:30:00,0.176,0.172,0.062,0.55,0.156,0.14,0.0,0.13,0.059,0.027,0.096,1.568
2014-01-14 04:00:00,0.123,0.171,0.049,0.189,0.174,0.141,0.0,0.129,0.028,0.025,0.111,1.14
2014-01-14 04:30:00,0.114,0.131,0.043,0.196,0.164,0.141,0.015,0.128,0.059,0.026,0.169,1.186
2014-01-14 05:00:00,0.132,0.109,0.028,0.141,0.146,0.14,0.016,0.13,0.047,0.029,0.17,1.088
2014-01-14 05:30:00,0.173,0.08,0.044,0.358,0.104,0.141,0.0,0.125,0.036,0.07,0.412,1.543
2014-01-14 06:00:00,0.458,0.135,0.037,0.918,0.171,0.141,0.0,0.157,0.075,0.067,0.43,2.5890000000000004
2014-01-14 06:30:00,0.322,0.163,0.034,0.22,0.247,0.139,0.01,0.136,0.081,0.064,0.129,1.545
2014-01-14 07:00:00,0.467,0.134,0.055,0.333,0.24,0.139,0.021,0.126,0.255,0.07,0.094,1.9340000000000002
2014-01-14 07:30:00,0.478,0.158,0.057,0.327,1.7869999,0.139,0.105,0.117,0.19,0.198,0.058,3.6139999
2014-01-14 08:00:00,0.214,0.123,0.106,0.378,0.351,0.142,0.008,0.128,0.158,0.131,0.079,1.8179999999999998
2014-01-14 08:30:00,0.168,0.156,0.582,0.405,1.3609999,0.141,0.035,0.126,0.162,0.105,0.142,3.3829998999999997
2014-01-14 09:00:00,0.149,0.079,0.174,0.403,0.256,0.141,0.01,0.126,0.108,0.088,0.143,1.6770000000000003
2014-01-14 09:30:00,0.131,0.104,0.814,0.648,0.275,0.139,0.059,0.417,0.092,0.071,0.134,2.8840000000000003
2014-01-14 10:00:00,0.105,0.162,0.818,0.498,0.146,0.139,0.018,0.357,0.076,0.058,0.05,2.4269999999999996
2014-01-14 10:30:00,0.159,0.296,0.179,0.528,0.102,0.139,0.0,0.161,0.068,0.053,0.049,1.734
2014-01-14 11:00:00,0.17,0.192,0.601,0.555,0.162,0.139,0.005,0.228,0.106,0.044,0.049,2.2510000000000003
2014-01-14 11:30:00,0.268,0.204,0.114,0.791,0.163,0.14,0.021,0.256,0.114,0.025,0.141,2.237
2014-01-14 12:00:00,0.104,0.244,0.064,1.446,0.123,0.142,0.0,0.144,0.21,0.025,0.139,2.641
2014-01-14 12:30:00,0.507,0.215,0.047,0.709,0.106,0.142,0.0,0.118,0.132,0.024,0.049,2.049
2014-01-14 13:00:00,0.35,0.248,0.041,0.928,0.421,0.139,0.025,0.147,0.132,0.067,0.049,2.5470000000000006
2014-01-14 13:30:00,0.149,0.351,0.029,1.175,0.161,0.139,0.003,0.128,0.116,0.072,0.059,2.382
2014-01-14 14:00:00,0.302,0.423,0.044,0.664,0.101,0.14,0.0,0.144,0.054,0.077,0.137,2.0860000000000003
2014-01-14 14:30:00,0.153,0.781,0.058,0.504,0.128,0.141,0.001,0.16,0.018,0.183,0.135,2.2620000000000005
2014-01-14 15:00:00,0.117,0.351,0.061,0.71,0.155,0.14,0.028,0.194,0.057,0.057,0.05,1.9199999999999997
2014-01-14 15:30:00,0.138,0.69,0.056,0.41,0.174,0.141,0.002,0.249,0.029,0.046,0.051,1.9859999999999998
2014-01-14 16:00:00,0.142,0.14,0.03,0.556,0.224,0.14,0.141,0.379,0.057,0.107,0.065,1.981
2014-01-14 16:30:00,0.407,0.108,0.041,0.49,0.186,0.139,0.115,0.455,0.047,0.044,0.137,2.169
2014-01-14 17:00:00,0.441,0.154,0.089,0.685,0.241,0.139,0.072,0.274,0.038,0.104,0.125,2.3619999999999997
2014-01-14 17:30:00,0.411,0.178,0.083,0.967,0.36,0.139,0.096,0.43,0.048,0.161,0.049,2.9219999999999997
2014-01-14 18:00:00,0.717,0.119,0.093,1.176,0.409,0.139,0.072,0.468,0.063,0.189,0.049,3.494
2014-01-14 18:30:00,0.425,0.125,0.284,1.387,0.358,0.138,0.079,0.383,0.03,0.156,0.103,3.4680000000000004
2014-01-14 19:00:00,0.506,0.817,0.186,0.542,1.046,0.138,0.085,0.369,0.045,0.162,0.21,4.106
2014-01-14 19:30:00,0.407,0.677,0.173,0.484,0.454,0.138,0.075,0.371,0.055,0.185,0.209,3.228
2014-01-14 20:00:00,0.559,0.261,0.161,0.476,0.338,0.139,0.091,0.395,0.031,0.179,0.315,2.945
2014-01-14 20:30:00,0.728,0.238,0.353,0.79,0.289,0.139,0.158,0.342,0.056,0.107,0.329,3.5290000000000004
2014-01-14 21:00:00,0.823,0.207,0.241,0.792,0.38,0.139,0.076,0.359,0.037,0.087,0.298,3.4389999999999996
2014-01-14 21:30:00,0.64,0.237,0.169,0.468,0.467,0.14,0.087,0.311,0.203,0.072,0.257,3.051
2014-01-14 22:00:00,0.679,0.143,0.212,0.551,0.539,0.138,0.076,0.305,0.179,0.067,0.308,3.1969999999999996
2014-01-14 22:30:00,0.511,0.123,0.198,0.477,0.32,0.14,0.077,0.27,0.14,0.039,0.312,2.607
2014-01-14 23:00:00,0.274,0.125,0.142,0.638,0.377,0.14,0.072,0.263,0.143,0.039,0.308,2.521
2014-01-14 23:30:00,0.387,0.131,0.508,0.489,0.494,0.141,0.0,0.254,0.054,0.054,0.307,2.8189999999999995
2014-01-15 00:00:00,0.214,0.099,0.219,1.885,0.366,0.14,0.0,0.338,0.069,0.039,0.307,3.676
2014-01-15 00:30:00,0.194,0.229,0.053,1.893,0.132,0.141,0.0,0.346,0.033,0.025,0.308,3.353999999999999
2014-01-15 01:00:00,0.264,0.219,0.042,1.807,0.144,0.14,0.01,0.526,0.052,0.057,0.306,3.567
2014-01-15 01:30:00,0.281,0.156,0.03,1.762,0.2,0.14,0.022,0.222,0.047,0.137,0.304,3.301
2014-01-15 02:00:00,0.256,0.15,0.041,1.744,0.129,0.14,0.002,0.221,0.027,0.069,0.306,3.085
2014-01-15 02:30:00,0.287,0.065,0.033,0.359,0.141,0.141,0.006,0.609,0.062,0.047,0.307,2.057
2014-01-15 03:00:00,0.215,0.079,0.043,0.159,0.11,0.14,0.006,0.366,0.027,0.033,0.221,1.3989999999999998
2014-01-15 03:30:00,0.188,0.088,0.069,0.134,0.08,0.142,0.03,0.534,0.075,0.026,0.226,1.592
2014-01-15 04:00:00,0.15,0.084,0.053,0.169,0.092,0.143,0.013,0.135,0.043,0.025,0.08,0.987
2014-01-15 04:30:00,0.155,0.069,0.053,0.176,0.138,0.141,0.006,0.13,0.024,0.025,0.119,1.036
2014-01-15 05:00:00,0.164,0.085,0.035,0.184,0.12,0.141,0.005,0.129,0.051,0.027,0.169,1.11
2014-01-15 05:30:00,0.189,0.088,0.034,0.186,0.076,0.14,0.006,0.122,0.024,0.069,0.167,1.101
2014-01-15 06:00:00,0.502,0.128,0.042,0.225,0.132,0.141,0.026,0.148,0.058,0.074,0.378,1.854
2014-01-15 06:30:00,0.945,0.157,0.03,0.23,0.858,0.139,0.0,0.151,0.068,0.08,0.26,2.918
2014-01-15 07:00:00,0.271,0.141,0.042,0.208,0.188,0.139,0.116,0.121,0.181,0.157,0.137,1.701
2014-01-15 07:30:00,1.001,0.129,0.064,0.138,1.446,0.14,0.04,0.13,0.185,0.238,0.137,3.6479999999999997
2014-01-15 08:00:00,0.218,0.16,0.079,0.285,0.282,0.141,0.015,0.128,0.164,0.088,0.05,1.6099999999999999
2014-01-15 08:30:00,0.162,0.132,0.634,0.285,1.219,0.141,0.007,0.124,0.266,0.079,0.05,3.099
2014-01-15 09:00:00,0.162,0.101,0.37,0.229,0.415,0.14,0.029,0.177,0.089,0.066,0.049,1.8269999999999997
2014-01-15 09:30:00,0.193,0.086,0.093,0.558,0.267,0.138,0.008,0.376,0.087,0.065,0.088,1.959
2014-01-15 10:00:00,0.186,0.082,1.266,0.227,0.24,0.139,0.0,0.296,0.051,0.074,0.141,2.702
2014-01-15 10:30:00,0.113,0.084,0.272,0.239,0.105,0.14,0.046,0.147,0.084,0.065,0.107,1.402
2014-01-15 11:00:00,0.144,0.091,0.974,0.401,0.161,0.139,0.085,0.283,0.037,0.048,0.049,2.412
2014-01-15 11:30:00,0.18,0.129,1.313,0.221,0.163,0.142,0.0,0.2,0.052,0.05,0.059,2.509
2014-01-15 12:00:00,0.113,0.432,0.178,0.303,0.152,0.142,0.0,0.144,0.085,0.114,0.096,1.7590000000000001
2014-01-15 12:30:00,0.121,0.561,0.127,0.411,0.097,0.14,0.019,0.148,0.018,0.068,0.141,1.8510000000000002
2014-01-15 13:00:00,0.155,0.134,0.149,0.257,0.142,0.142,0.011,0.15,0.062,0.051,0.143,1.3960000000000001
2014-01-15 13:30:00,0.345,0.09,0.196,0.821,0.157,0.141,0.0,0.115,0.069,0.046,0.14,2.12
2014-01-15 14:00:00,0.168,0.117,1.3559999,0.612,0.169,0.14,0.0,0.128,0.049,0.046,0.141,2.9259999
2014-01-15 14:30:00,0.132,0.119,0.295,0.592,0.211,0.141,0.021,0.186,0.128,0.043,0.138,2.006
2014-01-15 15:00:00,0.116,0.091,0.192,0.689,0.27,0.139,0.01,0.375,0.157,0.045,0.136,2.22
2014-01-15 15:30:00,0.202,0.292,0.186,0.839,0.146,0.139,0.0,0.217,0.237,0.045,0.136,2.439
2014-01-15 16:00:00,0.176,0.163,0.36,1.007,0.335,0.139,0.0,0.417,0.203,0.077,0.137,3.014
2014-01-15 16:30:00,0.246,0.427,0.222,0.854,0.097,0.141,0.098,0.173,0.198,0.189,0.11,2.755
2014-01-15 17:00:00,0.341,1.087,0.229,0.677,0.14,0.138,0.081,0.198,0.283,0.148,0.048,3.37
2014-01-15 17:30:00,0.302,0.781,0.142,0.736,0.229,0.14,0.071,0.439,1.164,0.167,0.049,4.22
2014-01-15 18:00:00,0.313,0.388,0.387,1.2819999,0.218,0.138,0.098,0.483,0.2,0.157,0.051,3.7149999
2014-01-15 18:30:00,0.233,0.234,0.256,0.907,0.233,0.138,0.07,0.327,0.157,0.156,0.186,2.8970000000000002
2014-01-15 19:00:00,1.207,0.098,0.253,1.439,0.179,0.137,0.074,0.285,0.181,0.154,0.313,4.32
2014-01-15 19:30:00,0.693,0.09,0.327,1.753,0.151,0.138,0.093,0.326,0.161,0.155,0.306,4.193
2014-01-15 20:00:00,0.552,0.129,0.332,0.906,0.324,0.139,0.07,0.416,0.146,0.154,0.479,3.6470000000000002
2014-01-15 20:30:00,0.857,0.078,0.228,0.589,0.608,0.139,0.144,0.259,0.174,0.156,1.238,4.47
2014-01-15 21:00:00,0.71,0.113,0.16,0.644,0.471,0.14,0.1,0.255,0.177,0.183,0.588,3.541
2014-01-15 21:30:00,0.842,0.091,0.185,0.383,0.378,0.14,0.073,0.238,0.34,0.256,0.374,3.3000000000000003
2014-01-15 22:00:00,0.607,0.145,0.687,0.38,0.298,0.138,0.074,0.213,0.277,0.161,0.238,3.2180000000000004
